mail_id,title,query,query_date,reply,reply_date,reply_agency,url
20170221003,关于农村手机信号覆盖问题,    尊敬的市领导你好！我家住洛南县景村镇沙坪村一组，属于手机信号覆盖盲区，更无从谈起宽带网络覆盖，现在手机通讯5G时代已经来临，4G已经全面普及，但是，世代居住在商洛多山少川的秦岭复地的人，还有大多数人居住地连电话都打不通，对于2G信号渴望都是渺茫，更别说享受到信息化时代带来的便捷。信息不通是致穷关键之一，脱贫、发展经济，先要解决好信息化畅通问题，希望市政府领导予以高度重视。    结合商洛地区人居分散特点，投资成本考虑提出以下建议：1、由政府主导，以联通、移动、电信三家公司建设；2、三家通讯公司可 分区域对人口居住地手机信号盲区及宽带未普及到的地方建设。3、无信号、信号盲区地方与居住地人口进行沟通协调选址，最大限度惠及并解决农村通讯问题。 ,2017-02-21,    网友你好，感谢你对我们商洛的发展提出宝贵意见，我们会把您的建议及时反馈给相关部门，希望您能够继续支持我们的工作！,2017-02-22,市信息办,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=4001
20170213002,关于商洛市内跨县调动问题,尊敬的领导您好：    我是一名人民教师，丹凤县人，妻子是洛南县人，我们都是2008年来到山阳县任教的，属于特岗教师，2011年特岗服务期满转正。 我们都是农村走出来的，家境较差，现在双方父母都年龄较大，失去劳动能力，还常年体弱多病，需要子女照顾。但是，我们工作在山阳县，离家很远，也很少回家，照顾不到年迈的父母，想回本县工作，一方面可以为本县教育事业贡献自己的力量，另一方面还可以照顾父母，还请领导能为像我们这样身在他乡而想回家的人指点迷津，出台相应政策，让我们实现“落叶归根”之愿望。 ,2017-02-13,    网友你好，你反映的问题回复如下：    教师跨县调动，须在县区增人计划内，经调出、调入单位及其主管部门同意后，由调入单位所属县区人社部门审批，并报经市人社部门复核后，可办理调动手续。市人社部门会根据教育系统全年教学计划，集中在寒、暑假期间受理。,2017-02-13,市信息办,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=3987
20170210002,关于石门镇街道水管站附近道路投诉,洛南县石门镇作为陕西省大力扶植的重点镇，也作为洛南县的北大门，政府一直在大力发展我镇文化卫生事业。水管站处于石门过境路路边，其在石门树立形象方面也有一定作用。顺着水管站旁边道路东行不到50米，便是一处空地，此空地向南有10余户人家，门前有条道路通向财政所旁边道路，在石门镇建设规划中此处为街道，应当通车。但是由于此处处于两队交接之处，两队领导之间相互推脱，前年申报的项目并未实行。水管站旁边空地设置一垃圾箱，本为了方便村民生活，但是从设立之初，就从未有垃圾车清理过此箱，附近村民只能在附近倾倒垃圾，长久路边被堆满垃圾，对其附近村民生活产生严重影响，附近村民出行只能从垃圾旁边的小道通过，每逢上面领导检查之际，便找来铲车推平再推平，上方敷以泥土加以覆盖，这种劳民伤财的行为又要持续多久。近日又有所谓镇上领导村上干部说要将此道路封死，以防止村民在此倾倒垃圾，问及如何通行却表示与其无关。实在无奈之举，便想问问政府为何不能将此路修通硬化，方便民众通行，做到真正的惠民爱民？,2017-02-10,"    网友你好，你反映的问题洛南县政府高度重视，立即责成有关部门调查处理。    一、反映问题调查情况　　经调查，群众反映地块西邻石门水管站，北邻石门街社区3组通组水泥路，东南均为群众住房。1996年12月9日，县政府下发了《关于石门水管站征用土地的批复》（洛土审发（〔1996〕093号），同意石门水管站征用石门镇上仓村（现合并为石门街社区）一组旱耕地1425平方米（折合2.13亩）为国有土地，并划拨给该站作为修建水管站用地，同时明确要求，未经批准，不得擅自转让、出租、抵押。随后，该划拨宗地所在地石门镇上仓村一组和石门镇水管站签订了征地合同书。当时水管站建成后，划拨土地没有用完，尚余一块空地（即群众反映地块，长30米、宽19米）闲置至今。　　二、处理情况　　为解决石门镇街道水管站附近道路修建和环境卫生问题，方便群众出行，县政府已责成县交通局、国土局和石门镇加强协作配合，尽快予以妥善处理，并向周围群众做好解释工作，争取群众的理解与支持。一是关于该地环境卫生问题。石门镇已组织召开了村民会落实了保洁员，按照卫生责任网络化管理体制落实了包抓责任，配置了垃圾箱、垃圾桶，教育村民讲究卫生，不乱倒垃圾，养成良好的卫生习惯。目前，该地块及附着物的环境卫生问题已整改到位。二是关于村民要求在此修路问题。由于该地是国有土地，建道需经有关部门审批后方可实施，涉及资金问题，目前，镇村正在积极做好群众解释工作，条件成熟后立即实施。三是关于反映土地闲置问题。国土部门将依据《闲置土地处置办法》进行严肃查处。
洛南县政府办公室",2017-02-23,洛南县政府办公室,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=3984
20170209001,感谢信：感谢商洛卫计局工作人员认真答复，让市民少跑冤枉路。,事情经过：我家现居住在东关，小孩随母亲将户口上在了老家，致使小孩打疫苗十分的不方便（每次打疫苗需要回老家打），我亲戚的娃和我们情况类似，他跑了多少冤枉路现在娃还是没法打疫苗，我在本网站留言咨询，工作人员把每个环节回复的特别清楚，让老百姓少跑冤枉路。在此，感谢卫计局工作人员，望领导能够帮忙转达，谢谢！,2017-02-09,    网友你好，谢谢您的来信，您的肯定和满意是对我们最大的支持和鼓励！,2017-02-09,市信息办,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=3981
20170208001,公积金贷款,尊敬的郑市长：         您好！我是商洛市一名普通市民，2015年因购房急需从商洛市住房公积金管理中心贷款30万，当时约定只能采用等额本息的还款方式进行还款，现在每月需还房贷2500余元，还款压力较大，经过多方借款，目前筹集到10余万元，本想提前还款一部门，这样每月应还房贷将会少一些，压力也少一些，剩余部门再按等额本息还款方式还款，待再次筹集到剩余资金再进行全部还清。但是经过与银行及商洛市公积金管理中心联系，均表示不能提前还款，如果要提前还款必须一次性全部还清才行，我试着咨询了陕西省住房公积金管理中心以及陕西省建设银行，均表示可以部分提前还款，再全部还清之前有三次提前还款的机会。不知道为什么到了商洛这样的政策就变了，公积金贷款本来是爱民利民，为民着想，为民办事的好事，可是这样的政策却又让人爱恨交加，恳请市政府能否本着为民谋福祉的意愿，市公积金中心能够出台一些更加切合广大市民迫切需要的好政策，而不是为了自己方便而将国家的爱民利民之举措随意变更或以本地实际为由随意增加附加条款，谢谢！ ,2017-02-08,    网友你好，根据现有《商洛市住房公积金个人住房委托贷款管理办法》第二十九条规定，贷款偿还由借款合同约定，可采取月均等额本息还款法、按季偿还贷款本息法、月均等额本金法、一次还本付息法。    感谢你对我们商洛公积金贷款业务提出宝贵意见，我们会把您的意见及时反馈给相关部门，在以后制定政策加以考虑，希望您能够继续支持我们的工作！,2017-02-09,市信息办,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=3979
20170207001,求助住房和疾病问题,‌敬爱的市长市政府领导，关于农村住房问题求助。我是山阳县葛条村农民郭建华。男，40岁。本人于2010年患高血压和重度动脉硬化疾病，在2015年又患尘肺、肺大泡疾病，不能干体力活。妻子35岁患神经性耳聋。母亲70岁患高血压心脏病已20多年。女儿12岁，儿子9岁均上小学。一家五口居住在父亲遗留的一间半土房内(约32平米)。由于疾病而贫穷，我曾向村上反映过我家情况。只到去年秋，被评为精准贫困户。解决办法是疾病靠每年交农村合疗解决。就象我家丧失主要劳动力而没有稳定收入却常年以药物为持治疗疾病的家庭何年是个头。再一个村上号召移民搬迁，每人补贴2万元，就这我家也拿不出除去补贴外的费用，假如可成，以后每年的物业费用也望之可怕。市长大人，移民安置点就在我家附近。我求助政府部门拆旧房建新房国家能否补贴？家里人疾病常年买药国家有利民好政策没？就我这家庭是否能评为低保？亲爱的政府，希望您实地调查，拉我一把吧！全家诚谢！,2017-02-07,"    网友你好，你反映的问题回复如下：    房屋重建补贴如果符合规定可以申请危房改造补贴。    身体疾病根据相关规定，可以申请大病救助等，具体请联系市民政局,联系电话：2380868。    低保需要自己申请，低保申办程序：个人书面申请→镇办人民政府受理及审核（入户调查→民主评议→镇办政府审核→公示拟审核名单）→县区民政局审批（入户抽查→审批→公示拟审批名单）→发放低保金。",2017-02-09,市信息办,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=3977
20170205001,关于自己户口的相关问题,尊敬的领导:我2002年考上西安一所学校后，户口从大荆孟村农业户口迁到西安学校成为非农业户口，2年后毕业，户口迁回到商州区也是非农业户口。这么多年来在外打工，一直没有缴纳任何医疗保险和养老保险等，我祖辈住在大荆孟村为农业户口，我现在想迁回大荆，按照相关政策，能否回到孟村继续成为农业户口，如果孟村不接受，我的户口怎么放，放哪里比较合理？因为我人在外地，家里只有老人，每年缴纳相关医疗和养老保险要赶回到商洛市，很是不便，对于缴纳日期也不知道，现在不知道能否通过网络等其他途径缴纳？谢谢！,2017-02-05,"    网友你好，你咨询的问题回复如下：    一是关于“自己的户口问题”。根据《陕西省公安厅关于进一步深化户籍管理制度改革意见的通知》（陕政办发【2005】6号）和《商洛市关于进一步深化户籍管理制度改革实施意见》中的第一条：从2010年1月1日起，凡在我市行政区域内居住的常住户口居民，取消农业户口、非农业户口性质划分，“户别”一栏填写“家庭户”或“集体户”。因此，大中专、本科院校毕业的学生在无就业的情况下可自愿选择将户口迁回原籍落户，户口类别是家庭户。    二是关于商州区医疗保险政策问题。反映人的户口通过公安系统迁回原籍，如果系非农户籍，可就近在户口所在地的镇办人社所（站）参加城镇居民基本医疗保险。城镇居民医疗保险参保缴费期为每年的10月1日至12月底，商州区暂不能实现网络系统等其他途径缴纳，需得本人回户籍所在地办理或由亲属朋友代办。商州区城镇居民医疗保险股电话：0914-2333861。    三是关于商州区养老保险政策问题。根据政策规定，具有商州区户籍、年满16周岁（不含在校学生），非国家机关和事业单位工作人员及不属于职工基本养老保险制度覆盖范围的城乡居民，可以在户籍所属村（社区）参加城乡居民养老保险。城乡居民社会养老保险费按年度一次缴纳。现阶段缴费标准为每年100元、200元、300元、400元、500元、600元、700元、800元、900元、1000元、1500元、2000元12个档次。参保人员可以自主选择缴费档次，多缴多得。财政对个人缴费部分给予适当补贴。补贴标准为缴费100元、200元的补贴30元；缴费300元的补贴40元；缴费400元的补贴45元；缴费500元的补贴60元；缴费600元（补贴65元）至900元的，每提高一个缴费档次，补贴增加5元；缴费1000元的补贴100元；缴费1500元的补贴150元；缴费2000元的补贴200元。    目前，商州区城乡居民社会养老保险费集中收费时间为每年11-12月份，尚未实现银行代缴代扣收费和网络自主缴纳养老保险费等业务。因此，反映人的户口迁回原籍后，在集中收费期内，应及时持本人身份证、户口薄原件及复印件2份和近期免冠一寸照片1张，到户口所属村（社区）填写《城乡居民基本养老保险参保登记表》，选择缴费档次并缴费。
商州区人民政府办公室",2017-03-01,商州区人民政府办公室,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=3975
20170117002,落户,领导你好，我是洛南的一直商州打工上班，居住几年了，但户口是不是商州的，想咨询有什么落户政策没有，每次单位要证明什么的都要回老家，有很多不便，请假也不容易。请领导能百忙之中看下我的咨询。谢谢。,2017-01-17,    网友你好，根据《商洛市政府办转发<商洛市公安局关于进一步深化户籍管理制度改革意见>》，我市现行落户政策为：1、实行在我市获得产权住房公民及其直系亲属的落户手续。2、实行在我市县（区）企业单位招用两年以上并签订劳务合同的人员及直系亲属落户手续。3、实行在我市有固定经营场所以及固定收入的本人及直系亲属落户手续。4、实行在我市经营企业、工厂的，可办理本人及其直系亲属的落户手续。5、实行在我市城区连续暂住三年以上并办理居住证的人员，可办理本人及直系亲属落户手续。6、放宽对直系亲属投靠入户的限制。7、进一步放宽科技人才的户口迁移条件。8、积极吸纳大中专以上毕业生来我市工作。9、改革普通高校、普通中等院校和技术专业学校学生户口管理办法。,2017-01-19,市信息办,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=3962
20161221002,镇干部违法强行拆占,领导，你好！我叫张银娥，家住洛南县景村镇张村四组（现改名为御史村）联系电话：13992494169。 全康民、张秋芳强拆强占我的宅基地的事实情况：本镇干部全康民在2016年12月1日清晨与其妻张秋芳并伙同亲戚李某等人趁我和丈夫外出务工期间，强行拆毁我的庄基内的猪圈（已修建10年）、毁坏稀有药用木瓜树、风景松柏树、柿子树（都已成熟），以为其清除“出路”。（ 以上均有政府下发的庄基证和强拆损坏现场保留） 全康民凭借自己是镇上干部，有权有势，声称“拆了，占了，你又能怎样，上面我有的是人”。作为政府干部，肆无忌惮，无视法律法规，知法犯法。报案后上面工作人员敷衍了事，没有解决。 全康民这种严重违法行为为什么不能得到惩治？难道真的就是他说的那样“我县上有人，你就算喊破天也是白搭”为此请求上级领导能够为我做主，讨回公道。跪谢，为盼！（以上均属实，有毁坏现场照片和证人，如若核实后与我说法不符，愿承担相关法律责任。）     ,2016-12-21,    网友你好，你所反映的问题按照《商洛市政府门户网站市长信息管理暂行办法》第六条（一）规定，不属于“市长信箱”办理范围。,2016-12-22,市信息办,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=3917
20161201001,是不是农业户口,户口在上学时随迁往学校，毕业后迁回原籍村组。为什么户口本上职业一栏没有写农民。以后子女户口如何落户？如果随自己（户主）孩子是什么户口性质?,2016-12-01,"    网友你好，你咨询的问题答复如下：    1、按照2009年商洛市政府批准的《商洛市公安局关于进一步深化户籍管理制度改革意见》及2010年1月1日后，我市实行“一元化”户籍制度相关政策，我市现已不存在农业户口和非农业户口之分，统称居民户口。    《意见》中：“改革普通高校、普通中等院校和技术专业学校学生户口管理办法。凡考取我市教育行政部门认可的普通中等专业以上学校的学生，入学时自愿办理户口迁移手续。不愿办理户口迁移手续的学生，在校期间由学校所在地公安派出所办理暂住登记。学生毕业后，公安部门凭毕业生学历证书、报到证和用人单位与毕业生签订的就业协议书等相关证件，将户口迁至经常居住地。家在农村的学生毕业后，未就业的、自愿回原籍的，直接办理落户手续”，针对你的情况，若未就业，可持未就业证明、落户地居（村）委接收证明到落户地派出所办理落户。    2、依据现行户口管理有关规定，新生儿上户可随父随母任意一方上户，针对新生儿上户时年龄分以下两种情况：    新生儿未满三周岁的，持父母双方身份证、户口薄、结婚证、新生儿出生医学证明、落户地居（村）委会证明，计划生育服务手册（查验）或二孩准生证，到落户地派出所现场办理出生登记。    新生儿年龄超过三周岁未上户的，持父母双方身份证、户口薄、结婚证、新生儿出生医学证明、落户地居（村）委会证明，计划生育服务手册（查验），到落户地派出所申请补录上户，经公安机关调查、审核后予以上户。
商洛市公安局",2016-12-02,商洛市公安局,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=3899
20161123003,黑物业不顾民生、限买电停买电,我是商洛市商州区时代华城小区业主，由于种种复杂原因导致部分业主不交物业费，在经过房管部门协调无果的情况下，物业更是变本加厉的非法敛财，直至10月下旬至今通过限购电、停购电的方法迫害广大业主。此情况反映至相关部门均答复无从解决，考虑水电乃民生大事，故请求政府加以干预，彻底解决此关系民生大事的棘手问题。,2016-11-23,"    网友你好，你反应的问题商州区住宅小区物业管理办公室领导高度重视，安排专人进行调查，部分业主因未办理房产证、开发商遗留问题及未与新的业委会签订物业服务合同等原因不能及时缴纳物业服务费和其他相关费用;物业企业由于没有收到物业费及其他相关费用导致企业无法运转，拖欠员工5个月工资无力发放，因而采取限电方式催收费用。2016年11月25日部分业主在商洛市信访局反映断水断电问题。我单位根据商洛市信访局领导建议及调查情况，已向商洛市安和物业有限公司下发“商物管办发[2016]28号文件”，责令商洛市安和物业有限公司不能侵犯业主合法权益，3日内做出整改，保证业主正常供水，供电，保障业主基本生活需求.　　　附件：商物管办发[2016]28号文件
 商州区住宅小区物业管理办公室                  
责令函
商洛安和物业管理有限公司：　　　 2016年11月25日时代华城小区王彤、郭龙等6名业主，在商洛市信访局反映小区物业断水断电问题.根据商洛市信访局领导建议及我单位调查情况。现责令你公司，不能侵犯业主合法权益，3日内做出整改，保证业主正常供水，供电，保障业主基本生活需求。如按期不能保证正常水电供应，我办公室将建议上级资质审批行政部门暂扣或者吊销你公司物业资质证书。
　商州区住宅小区物业管理办公室   2016年11月25日                ",2016-12-02,商州区住宅小区物业管理办公室,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=3891
20161111001,大病、困难家庭家庭救助,我叫吴宗凤，现年57岁，是柞水县瓦房口镇颜家庄村第6组村民。家庭其他成员有6 口人。 我于2014 年9月患了严重的精神分裂症疾病，先后在当地诊所、柞水县医院、西安市莲湖区红十字会医院、西安市精神卫生中心等医院就医，现已经花去医疗费近10万多元，仪器治疗一个周期得花五千到一万元元，目前仍在吃药治疗之中，由于经济紧张，只有在病情特别恶劣的情况下进行仪器治疗，其他时间段都一直在连续吃药治疗。丈夫周仕林，也因长期在农村务农过度劳累导致身体状况也不太好。平时在农村给人盖房打点零工，靠给人家打短工挣一点力气钱。 婆母今年已经八十岁了，身体也不好，患有心脏病，也是经常吃药。我的儿子在外打工并育有两个孩子，生活也非常俭朴困难。就这样，我家现在仅靠一两亩薄地和丈夫出卖劳动力得到的收入维持生活，特别是我还要继续治疗吃药，需要大量的钱。眼下我已经向亲戚朋友、街坊邻居借债四万元。下一步该咋办？钱从哪儿来？我真是不敢想象。近段以来，我是以泪洗面，饭吃不下，觉睡不着。在十分困难的情况下，我想到了党，想到了政府。在此，我怀揣感激之心向政府提出申请：请求组织上的资助，以帮我缓解经济压力、继续看病。我不胜受恩感激，我扶老携幼向组织上致谢。 ,2016-11-11,   网友你好，对于您的遭遇我们非常同情，建议你加入农村合作医疗保险，如果符合相应条件，可以向所在县民政局申请城乡医疗救助。   城乡医疗救助政策是针对城乡困难群众实施的一种社会救助制度，而不是对所有城乡患病群众医疗费用进行报销、补贴的普惠性福利制度。根据《陕西省城乡医疗救助暂行办法》（陕民发[2012]28号）文件规定，城乡医疗救助对象包括：1、农村五保供养对象；2、城乡低保对象；3、重点优抚对象；4、低保边缘家庭中重病患者、重度残疾人、老年人等特殊困难群众；5、患重特大疾病医疗费用支出过大，家庭难以负担的城乡困难群众；6、见义勇为负伤人员；7、市、县级人民政府认定的其他困难群众。同时以下四种情况产生的医疗费用不予救助：1、吸毒、卖淫、嫖娼、打架斗殴等违法犯罪行为；2、医疗美容、保健性质理疗；3、工伤、交通事故、医疗事故等，由他方承担医疗费用赔付责任；4、不能按照县级民政部门规定，提供相关证明材料。    受医疗救助资金筹集情况、需享受救助的对象人数等因素影响，我市对各县区医疗救助标准未作统一要求。具体请联系电话：柞水县民政局 0914-4321914。,2016-11-14,市信息办,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=3879
20161031002,很想咨询下商洛今年还有事业单位招考吗,陈市长，您好，我是商洛近几年毕业的大学生，很想咨询下商洛今年还有事业单位招考吗？请告知,2016-10-31,    网友你好，商洛市事业单位考试时间请密切关注陕西省和商洛市人力资源和社会保障局网站。,2016-11-02,市信息办,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=3867
20161028001,关于杨峪河镇S307道路维护修整，路灯安装事宜,领导您好，杨峪河镇S307道路凹凸不平（尤其元明村这段路），真的需要维护修整了，每当大车经过灰尘缭绕。再到晚上，S307道路杨峪河中学至西高速收费处经常出现大量的货车都塞道路，再加上路灯尚未安装，造成行人和行车极大的视线盲区，尤其小型机动车遇到对面来到的大货车，大货车大灯还在开着，小型机动车和路人的眼睛根本看不到前方什么路况，太不安全了，我个人强烈建议市政府领导高度重视，贯彻落实为广大人民群众的生命和财产利益所着想、所服务。最后希望市政府领导落实哪个部门负责，切实努力办到，在此我向领导说声谢谢！,2016-10-28,"    网友你好，你反映的问题回复如下：    经调查，该路段实际为商州区老商山公路，不属于307省道，该道路起于商州刘湾南秦桥头，止于杨峪河镇姚河涧村，全长20.17公里。该路在2003年实施了柏油路面改造工程，2005年建设沪陕高速期间，为配合高速公路建设，按照小路让大路的原则，该路南秦桥头至元明村口约2公里道路被作为工程便道提供高速公路建设工程车辆使用。由于重型车辆及机械的频繁碾压，对路面造成严重破坏（也就是群众反映路面破损严重的路段），2009年高速公路建成后再次对该路段进行了混凝土路面铺筑。2015年，区上对元明村口至姚河涧18.77公里实施了县乡路改造工程，为沿线群众出行带来了极大方便。随着城市框架的不断扩大，南秦桥头至元明村口约2公里道路已被列入商洛市环城南路一部分，2017年将全面启动建设，2018年底完工，随着商洛环城南路一级道路的建成，绿化、管网、照明等配套设施将全部到位，群众反映以上路面破损、交通拥堵等问题将会得到彻底解决。  最后，感谢您对政府工作的监督和支持。
商州区人民政府办公室          ",2016-11-09,商州区人民政府办公室,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=3865
20161012003,关于农村道路水泥路面硬化及排水的问题,尊敬的市领导：    你好，非常感谢您百忙之中能抽出时间查看倾听平民及老百姓的心声。    本人家住柞水县凤凰镇金凤村一组，自幼在此村子里长大，虽近几年一直在外打工，但一直对故乡有着深深的情感，因本村靠山，有一条旧时的省道公路贯穿村子，道路长约300米，现已经变成村里唯一的一条公共交通的道路，因在2014年中旬之前，此条道路一直是泥巴路，下雨很是不便，由于别的村及山里道路都已经硬化很久了，唯有本村道路没有进行，经村民反映及村干部说，村上以上面未拨款，没有资金修路，所以，在村民们全体的共同努力下，为了加宽路面，村民自发进行对自建的设施拆除、让出自留地，另加本村几个人捐资及村民出资，据后来听说是上面有下发一部分款项做为此道路硬化的费用，但具体金额无法知悉。       此条道路总承包人是本村的在任支书兼村长，在当时没有图纸，没有任何资质，没有相关安全性，合理性的评估下，排水无制定方案的情况下，进行了对本村道路的修建，修建过程投入了大量的水泥，砂砖 ，石沙，人工费产生了一批不小的费用，对于后来是否通过上面验收村民都不得而知了。    本村道路硬化修建不合理处：村道路为两端略高，中间为平缓至低洼地势，下雨天山上的，村屋檐水都流入到道路上，但分为5至6段分口将洪水排出至低洼地的河流，由于道路进行了修建，承包人却对此条道路投入大量沙石、沙砖全部路面进行加高，中间留了一处低洼为流水排洪处，道路从原来比距屋基础低1米多，现经修建填高后，却高出了我屋基础0.8米之多，导致此条道路上以及山上、村屋檐水全部从道路上流出四溢，流至仅有的一处排水出口，至平时下雨，排水口处盆口粗的水往外泄，本人家正好就在此处，由于排水处当时没有修建排水通道，经本人多次找到村里，无人处理及无人管，由于水流长期渗透地表，基础建设下沉，导致屋面裂开，至出现渗水现象，本人担心不过多久，直接会威胁到住户的生命财产安全，家里唯一的70多岁老母亲为此事整天发愁，曾经找到过承包人（村支书）都被言词恶劣的骂了回来>）敢怒不敢言，整天担心提心吊胆，因本人近期从外地回来，了解到此事，气愤难平，为何修路的或承包的人没有考虑此类事情，经反应村里及承包人都给于不采，甚至出言大骂，难听之及，这就是村干部（承包人）处事态度，由于修建排水设施投资金额大，仅靠本人将无力承担，万不得以，百般无耐之下，肯请市领导给于帮助解决此问题（要求在本人建筑基础边修建排水设施，加固，将水排到安全地带），谢谢，十分感谢。         ,2016-10-12,"    网友你好，你反应的问题柞水县高度重视，立即安排凤凰镇人民政府、县交通局各抽调1名科级领导，联合凤凰镇金凤村包村干部、村组干部，并邀请金凤村原支书组成联合调查组，对该信访问题进行实地走访、核查。    一、基本情况　　凤凰镇金凤村一组通组道路是柞水县财政局2014年度具体组织实施的“一事一议”项目，全长850米，路宽4米，总投资58.53万元，涉及沿线50余户130余人的日常生产、生活出行，项目于当年建成验收并投入使用。　　二、调查结果　　联合调查组于2016年10月19日就该信访问题专门进村入户进行调查了解：反映人刘登盼，凤凰镇金凤村一组人，房屋为砖混结构，因其房屋屋檐高度原本与现在公路路面基本平齐，且房屋在修路前所建、时间较早，故房屋基础有所下沉。公路修建时，路面外侧修有挡水墙，路面积水无法排入其房基，且房屋侧面现已修建有排水渠，雨水直接经排水渠排入其门前耕地，也未出现雨水排入房子的现象。本人所反映问题不实。　　三、下一步工作打算　　我县将本着“以人为本，为民服务“的原则，安排相关部门及镇进一步加强同信访对象的联系沟通，采取有效措施，确保排水畅通，努力使信访人员满意。
柞水县人民政府办公室",2016-10-31,柞水县人民政府办公室,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=3852
20161012002,樊川村三组修水泥路,    尊敬的市长你好！我是商州区黑山镇樊川村三组在外打工的村民，2005年开始为修路我们自发伐掉路边碗口粗的核桃树、柿树、拆掉猪圈及一切障碍物，组织劳力、并每口人投钱三百元，那年冬季修好路基4.5米宽、长度1.2公里，本以为能把路基处理好就能打水泥路，然而十几年过去啦，水泥路成为我们的一个梦想，村干部、镇领导每次都有推脱的理由，近几年路面水毁特别严重，出行极不方便，每次回老家，老家坚守的父辈们都会提起路的问题，虽然他们仍还在路面修修补补，希望市长大人给点恩惠，为我们办件实事，更希望其它部门有所作为，给我们父辈们圆一个水泥路的梦，也为我们在外打拼的村民照亮回家的路。      ,2016-10-12,    网友你好，我们对您的留言反映的问题进行了初核，发现有关信息不清，要素不全，尚无法办理。请您将有关情况详细整理后，例如你所有要修的具体路段再进一步反映，以利于我们有针对性地开展工作，推动问题的解决。欢迎您继续关注商洛，及时给我们提出宝贵的意见和建议。,2016-10-12,市信息办,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=3851
20161011001,农村低保申请了三年,政府领导你好：    我叫郭炜，31岁，家住商州区腰市镇上集村四组，家里有我和母亲两个人。母亲在2013年9月确诊为食管癌，经过治疗，病情复发，在2014年8月份病情发展为食管瘘，至今只能以鼻饲吃饭，走路几分钟就气喘吁吁，什么都干不了。每天吃药，隔半年就得去医院做检查，每次花费特大，今年8月份由于感染住院，花费8000多元，报销下来也得花4000多元，专家提出继续住院观察治疗，面对昂贵的花费，只能回家保守治疗。家里积蓄早已花完，借亲戚朋友的钱还没还上。现在母亲一人在家，自己照顾自己，我在西安找了个工作，工资勉强维持家用，省下来的钱交给医院和买药还不够，面对巨大的检查费用和医疗费用我已经吃不消，我已经到了成家的年龄，现在连娶妻的想法都不敢想，加之之前看病的欠债，真心希望政府能帮我减轻负担。2014年开始申请低保，连续3年都没办下来，问村干部，乡政府，踢皮球一样。今年村上发了个低保户牌照，家庭年收入2400+元，我家庭收入都是负数？问这年收入怎么来的？低保却一分钱都没有。我想问问我这种条件是不是达不到低保要求？是不是达不到政府扶贫对象的条件？ ,2016-10-11,    农村低保的申报条件：农村居民最低生活保障的申请条件是共同生活的家庭成员年人均纯收入低于当地最低生活保障标准的农村居民家庭，根据我市经济社会发展和财力状况以及县区经济社会发展水平，我市目前农村居民最低生活保障标准统一为1840元/年人，自2011年10月开始执行。    农村低保的申请程序：由户主本人向户籍所在地的乡镇人民政府提出申请。乡镇人民政府在受理申请后由村民委员会入户调查核实组织村民会议或村民代表会议民主评议后提出初步意见，报乡镇人民政府审核；乡镇人民政府应在接到申请后将核查意见及相关材料报县区人民政府民政部门审批；县区人民政府民政部门应在自接到核查意见后完成审批工作。    如果对低保有异议请联系市民政局，联系电话：2333388。,2016-10-12,市信息办,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=3849
